Num,Timestamp,Current_J0,Temperature_T0,Current_J1,Temperature_J1,Current_J2,Temperature_J2,Current_J3,Temperature_J3,Current_J4,Temperature_J4,Current_J5,Temperature_J5,Speed_J0,Speed_J1,Speed_J2,Speed_J3,Speed_J4,Speed_J5,Tool_current,cycle ,Robot_ProtectiveStop,grip_lost
3863,2022-10-26 14:36:32.286000+00:00,-0.229861751,36.625,-2.69524312,39.75,-0.886135459,40.3125,-0.42595005,43.0625,0.030206319,45.25,0.10324499,44.5625,-0.002015233,3.25132e-05,-0.000632358,0.007099256,0.000595224,0.002316659,0.092150629,160,False,0
3864,2022-10-26 14:36:33.292000+00:00,-0.153134823,36.625,-2.501236916,39.75,-0.982896864,40.25,-0.421000123,43.125,0.009464158,45.25,0.058560126,44.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.085105658,160,False,0
3865,2022-10-26 14:36:34.298000+00:00,-0.117427111,36.625,-2.314474583,39.75,-1.047181845,40.25,-0.442553163,43.125,0.000588723,45.25,0.038603969,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.084426165,160,False,0
3866,2022-10-26 14:36:35.302000+00:00,0.177399263,36.625,-2.182238102,39.75,-1.306601167,40.25,-0.851067185,43.125,-0.110086411,45.25,-0.14946191,44.5625,-0.000214489,-1.82e-33,0.000110138,-0.00042531,-6.36036e-05,-0.00016352,0.165988028,161,False,0
3867,2022-10-26 14:36:36.307000+00:00,-0.1076722,36.625,-5.104446411,39.75,-2.143123388,40.25,-1.431788445,43.125,-0.028688051,45.25,0.300691724,44.5625,-0.242739573,-0.071199782,-0.035552591,0.325691491,0.082231037,0.037512396,0.084598422,161,False,0
3868,2022-10-26 14:36:37.311000+00:00,-1.817386389,36.625,-2.805793524,39.75,-2.501569748,40.25,-0.231614456,43.125,1.679991007,45.25,-0.029233828,44.5,0.112079695,0.182748094,-2.506618977,0.3867535,-0.000148558,-0.485814452,0.083239198,161,False,0
3869,2022-10-26 14:36:38.317000+00:00,0.468396574,36.625,-4.045385838,39.75,-1.387292147,40.25,-1.287235022,43.0625,-0.671324015,45.25,0.154567286,44.5625,-0.032993823,-0.090209335,0.038784295,-0.532696009,0.026769733,0.525527775,0.078060865,161,False,0
3870,2022-10-26 14:36:39.322000+00:00,0.622568429,36.625,0.025794782,39.75,0.936992645,40.3125,0.949342608,43.125,-1.516349792,45.1875,0.132491514,44.5,0.103191279,-0.024778062,0.016979666,-0.155845448,0.006636425,0.100446567,0.085871518,161,False,0
3871,2022-10-26 14:36:40.327000+00:00,-0.06543722,36.625,-1.780622005,39.75,-0.882877231,40.25,-0.509985983,43.125,-0.070994824,45.25,0.027054343,44.5,0.00171114,1.60666e-05,7.54079e-05,6.43949e-05,3.83e-34,0.001577038,0.188903153,161,False,0
3872,2022-10-26 14:36:41.332000+00:00,0.038264826,36.625,-1.725492597,39.75,-0.836109996,40.25,-0.612142324,43.0625,-0.030918874,45.1875,-0.024087891,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.081372738,161,False,0
3873,2022-10-26 14:36:42.337000+00:00,0.033707928,36.625,-1.792515755,39.75,-0.836518407,40.25,-0.600120842,43.125,-0.044349864,45.25,-0.009975339,44.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.089690685,161,False,0
3874,2022-10-26 14:36:43.342000+00:00,-0.246009469,36.6875,-2.521470547,39.8125,-1.500079393,40.3125,-0.263638973,43.125,0.110042162,45.25,-0.149261445,44.5,-0.183461279,0.001717702,-0.029223926,0.501009107,-0.017548827,-0.334473342,0.078060865,161,False,0
3875,2022-10-26 14:36:44.349000+00:00,-0.391847879,36.625,-1.72246325,39.75,-1.957217455,40.25,-0.298280746,43.0625,0.196152121,45.25,-0.183537006,44.5,0.096822381,0.004942137,-0.015622613,0.354911327,-0.011626672,-0.447872698,0.085699201,161,False,0
3876,2022-10-26 14:36:45.352000+00:00,0.926320434,36.6875,-1.667794704,39.75,-0.61918515,40.25,-0.621911407,43.125,-0.20295459,45.25,-0.015267873,44.5,0.000948223,-6.069999999999999e-24,2.657688856,-0.602737904,0.0,0.672315598,0.090877533,161,False,0
3877,2022-10-26 14:36:46.353000+00:00,-0.327982336,36.6875,-2.828148603,39.75,-1.547709227,40.25,-0.11432454,43.0625,-0.176234126,45.25,0.273109168,44.5625,-0.553261459,-0.120062485,-0.081816241,0.842684448,0.186502293,-0.208988681,0.083832622,161,False,0
3878,2022-10-26 14:36:47.359000+00:00,2.611504555,36.6875,-1.620369196,39.75,-1.824948549,40.25,-0.502814233,43.125,-0.549561381,45.25,0.051608298,44.5,0.052562308,0.006812169,-1.278457165,0.194758236,-0.000128433,-0.251789391,0.081966162,161,False,0
3879,2022-10-26 14:36:48.364000+00:00,-0.074088559,36.6875,-1.767930984,39.75,-1.58872962,40.25,-0.435018778,43.125,0.077668212,45.25,-0.002627274,44.5,0.000202829,0.0,-0.000145254,0.0,0.0,0.0,0.08205235,161,False,0
3880,2022-10-26 14:36:49.368000+00:00,-0.071529053,36.6875,-1.683842063,39.75,-0.865707576,40.25,-0.632496476,43.0625,-0.051997058,45.25,0.160974309,44.5,1.37e-15,5.42e-29,-0.000118592,-0.002573161,0.000745533,-0.000762821,0.092657983,161,False,0
3881,2022-10-26 14:36:50.376000+00:00,-0.095723525,36.6875,-1.590682626,39.75,-0.7546134,40.25,-0.650060236,43.0625,-0.098736197,45.1875,-0.019006556,44.5,6.56e-15,-1.27e-30,0.0,0.0,-1.0100000000000001e-27,0.0,0.205452919,161,False,0
3882,2022-10-26 14:36:51.379000+00:00,-0.194406733,36.625,-1.736791611,39.8125,-1.090283513,40.25,-0.864940047,43.0625,-0.014553586,45.1875,0.003020978,44.5625,-4.45811e-05,-0.012979096,-0.000147478,-0.001617518,-0.00165462,-0.000901491,0.498170555,161,False,0
3883,2022-10-26 14:36:52.384000+00:00,-0.392297059,36.625,-2.540660858,39.8125,-2.308470726,40.25,0.243143082,43.125,0.116108246,45.25,-0.219015241,44.5625,0.021658732,0.011163879,-0.052536279,1.235733747,-0.046284325,-1.318214536,0.080606997,161,False,0
3884,2022-10-26 14:36:53.390000+00:00,-2.710977554,36.625,-3.328884602,39.75,-0.686335623,40.25,0.327649266,43.0625,3.322776318,45.1875,-0.14097926,44.5,-0.013251249,-0.127010256,1.74119556,-0.54795444,6.59e-07,0.358432174,0.082559586,161,False,0
3885,2022-10-26 14:36:54.395000+00:00,-0.020100402,36.6875,-2.560995579,39.75,-1.304039478,40.25,-1.209455252,43.0625,-0.606700361,45.25,-0.196937978,44.5625,0.19068259,0.008022634,-0.015851121,-0.281392515,-0.06682317,0.093054175,0.090877533,161,False,0
3886,2022-10-26 14:36:55.401000+00:00,0.033007823,36.625,-2.823254347,39.75,-1.332240343,40.25,-0.609568477,43.0625,0.012149259,45.1875,-0.016428363,44.5625,-9.44352e-05,1.63e-08,0.0,0.000202902,7.89672e-05,-0.002456394,0.167854548,161,False,0
3887,2022-10-26 14:36:56.411000+00:00,-0.257142067,36.6875,-2.565500021,39.75,-0.878656983,40.25,-0.269723982,43.0625,0.107720926,45.25,0.168572709,44.5,-0.183499038,0.001603767,-0.00955628,0.16015248,0.005512313,0.017387733,0.086972237,161,False,0
3888,2022-10-26 14:36:57.416000+00:00,-0.176884845,36.6875,-2.624854326,39.75,-0.964285731,40.25,-0.431002885,43.0625,0.058381416,45.25,0.099901155,44.5,0.0,0.0,0.0,1.63082e-05,0.0,0.0,0.089518368,161,False,0
3889,2022-10-26 14:36:58.420000+00:00,-0.10756284,36.6875,-2.369934082,39.8125,-0.999242306,40.25,-0.494116306,43.0625,0.06890817,45.25,0.075137652,44.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.080185771,161,False,0
3890,2022-10-26 14:36:59.423000+00:00,0.113453694,36.625,-2.004896164,39.75,-1.470386982,40.25,-0.945029497,43.0625,-0.102861643,45.25,-0.157136321,44.5625,0.213930413,-0.000451852,0.000276215,-0.104217701,-0.004541893,-0.116396703,0.08569926,162,False,0
3891,2022-10-26 14:37:00.431000+00:00,0.414727509,36.625,-2.274683475,39.75,-0.877771258,40.25,-0.28275001,43.0625,-0.795620084,45.25,-0.278259814,44.5625,0.0,-0.000191404,0.00091866,0.001377454,-0.000108653,0.000551967,0.482300282,162,False,0
3892,2022-10-26 14:37:01.435000+00:00,-1.022679687,36.6875,-1.918194532,39.75,-0.901621759,40.25,0.996114731,43.125,-0.31807518,45.25,0.003276545,44.5625,0.119736716,0.275252074,-2.710267305,0.475734234,-0.000578096,-0.507647812,0.087651789,162,False,0
3893,2022-10-26 14:37:02.442000+00:00,0.303932846,36.6875,-5.157970428,39.75,-1.970671177,40.25,-1.854669094,43.0625,0.561115205,45.25,0.227718279,44.5625,-0.033665847,-0.062116235,0.047712009,-0.318605393,0.009963619,0.392951101,0.085105658,162,False,0
3894,2022-10-26 14:37:03.447000+00:00,0.639148772,36.6875,-2.162460089,39.75,-1.157155871,40.25,-1.184732795,43.125,-0.83595258,45.25,0.221037954,44.5625,0.124724977,-0.05097717,0.025904102,-0.359486103,0.016146475,0.238219529,0.085191905,162,False,0
3895,2022-10-26 14:37:04.453000+00:00,-0.060602486,36.625,-2.405739307,39.75,-1.551995754,40.25,-0.779837906,43.0625,0.222573876,45.25,0.146897703,44.5625,-8.3325e-05,0.000119685,-0.000120385,0.000200657,0.000368326,-0.007236908,0.199001551,162,False,0
3896,2022-10-26 14:37:05.458000+00:00,-0.0640205,36.6875,-1.745724916,39.75,-0.87058419,40.25,-0.49646917,43.0625,-0.033095207,45.1875,-0.008978725,44.5,0.0,0.0,0.0,0.0,-2.2799999999999997e-42,0.0,0.085191905,162,False,0
3897,2022-10-26 14:37:06.462000+00:00,-0.05436454,36.6875,-1.835355282,39.75,-0.875500679,40.25,-0.533923268,43.0625,-0.009238575,45.25,0.000196957,44.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.091557205,162,False,0
3898,2022-10-26 14:37:07.467000+00:00,-0.388475597,36.6875,-2.608731985,39.8125,-1.43415451,40.25,-0.281430513,43.125,0.189727068,45.25,-0.145779803,44.5625,-0.146092296,0.003020258,-0.022166263,0.293560982,-0.009936994,-0.150405899,0.086378753,162,False,0
3899,2022-10-26 14:37:08.472000+00:00,-0.297606349,36.625,-1.848285913,39.75,-1.873688579,40.25,-0.206421897,43.0625,0.165912867,45.25,-0.139893949,44.5,0.072184876,0.00154836,-0.019323261,0.526562631,-0.018935187,-0.623831511,0.082559586,162,False,0
3900,2022-10-26 14:37:09.479000+00:00,0.484132826,36.625,-2.039246798,39.75,-0.800813854,40.3125,-0.686050296,43.125,0.11153806,45.1875,-0.023630872,44.5625,0.001006761,0.0033885,2.536502123,-0.576510787,-4.01e-42,0.652577758,0.085699201,162,False,0
3901,2022-10-26 14:37:10.483000+00:00,-0.080378443,36.6875,-2.029942274,39.8125,-0.954049349,40.25,-0.858656704,43.125,-0.210494846,45.25,-0.151346922,44.5625,0.05770215,-0.001209924,-0.000221731,-0.075616881,-0.019875322,0.019796805,0.083746552,162,False,0
3902,2022-10-26 14:37:11.489000+00:00,-0.37860775,36.6875,-1.615257263,39.75,-1.347837448,40.25,0.066807434,43.125,0.054235335,45.1875,0.078538179,44.5625,0.099302679,0.138557836,-2.57363677,0.383988798,0.0,-0.507896781,0.089604497,162,False,0
3903,2022-10-26 14:37:12.492000+00:00,-0.009927219,36.6875,-1.828532934,39.75,-1.621073604,40.3125,-0.452500463,43.125,0.035617918,45.25,0.019792365,44.5625,5.04413e-05,0.0,0.000864286,3.34e-33,0.0,0.0,0.08655107,162,False,0
3904,2022-10-26 14:37:13.496000+00:00,0.253995985,36.625,-1.828220963,39.75,-0.939090729,40.3125,-0.996135473,43.0625,-0.130870253,45.1875,0.192994729,44.5,0.338166654,-0.077521369,0.069712952,-0.852696478,0.037205007,0.522336841,0.088245392,162,False,0
3905,2022-10-26 14:37:14.503000+00:00,-0.109050125,36.6875,-1.597012401,39.75,-0.756672859,40.3125,-0.676202118,43.0625,-0.093939841,45.25,0.03860759,44.5,0.000110369,0.0,0.0,2.3100000000000001e-35,0.0,2.42e-18,0.082645774,162,False,0
3906,2022-10-26 14:37:15.509000+00:00,-0.041242283,36.6875,-1.647829771,39.8125,-0.851125181,40.3125,-0.794935524,43.125,0.264494747,45.25,0.049838424,44.5,0.000205367,0.030873341,-0.004196661,-0.001331832,-4.55e-40,-0.000196971,0.188903153,162,False,0
3907,2022-10-26 14:37:16.514000+00:00,-0.500246704,36.6875,-3.112255573,39.75,-1.493413687,40.3125,0.03750078,43.0625,0.209069327,45.25,-0.184284329,44.5,-0.426843852,8.16101e-05,-0.057955984,0.927632451,-0.030636834,-0.520199895,0.081372678,162,False,0
3908,2022-10-26 14:37:17.516000+00:00,0.365540445,36.6875,-3.631217003,39.75,-1.406584024,40.3125,-0.96360606,43.0625,0.208497345,45.25,-0.08760155,44.5625,0.000256381,0.125485942,2.48859787,-0.535487056,-0.001168506,0.648697674,0.079506278,162,False,0
3909,2022-10-26 14:37:18.522000+00:00,0.019552015,36.6875,-2.351504564,39.75,-1.206836939,40.25,-1.070333958,43.0625,-0.278881609,45.1875,-0.238847464,44.5,0.141490608,-0.042919263,0.000486745,-0.394411534,-0.07692387,0.198120877,0.08569926,162,False,0
3910,2022-10-26 14:37:19.526000+00:00,-0.121632218,36.6875,-2.954770088,39.75,-1.247047544,40.25,-0.821043968,43.0625,-0.109755263,45.25,-0.134419158,44.5,-0.021140087,-0.021886807,0.019159183,-0.037956502,-0.000209998,-0.009519413,0.209951699,162,False,0
3911,2022-10-26 14:37:20.533000+00:00,-0.376285881,36.6875,-2.81724596,39.75,-0.864450216,40.3125,-0.300801754,43.125,0.13047272,45.1875,0.154715613,44.5,-0.329168618,0.000388684,-0.00797655,0.210369229,0.009625996,0.138815552,0.083239198,162,False,0
3912,2022-10-26 14:37:21.536000+00:00,-0.253113002,36.625,-2.769200802,39.75,-0.90809375,40.25,-0.505509913,43.0625,0.093118027,45.1875,0.088945314,44.5,-0.00194875,1.25e-40,-0.000107061,-5.3e-15,8.71434e-05,0.000181636,0.088331461,162,False,0
3913,2022-10-26 14:37:22.541000+00:00,-0.183133602,36.625,-2.362624645,39.75,-1.022263288,40.25,-0.433891416,43.125,0.067449227,45.1875,0.039675023,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.078826606,162,False,0
3914,2022-10-26 14:37:23.549000+00:00,0.066573255,36.625,-1.187121272,39.75,-1.071713328,40.25,-0.775338173,43.0625,0.024907827,45.1875,-0.110112987,44.5,0.183282644,0.0,0.005977855,-0.178705066,-0.00844324,-0.001794685,0.082645774,163,False,0
3915,2022-10-26 14:37:24.552000+00:00,0.168566316,36.6875,-2.460230112,39.8125,-1.311110973,40.25,-0.79627651,43.0625,-0.008895139,45.25,-0.128232017,44.5,-0.000538353,8.73851e-05,0.0,-1.46e-18,0.0,-0.000101625,0.162934601,163,False,0
3916,2022-10-26 14:37:25.563000+00:00,-0.4178195,36.6875,-3.084654808,39.75,-1.750174522,40.25,-0.30562672,43.125,-0.088706046,45.25,0.196315348,44.5,-0.256311327,-0.049952522,-0.049700823,0.604227781,0.108182073,-0.263208926,0.085871518,163,False,0
3917,2022-10-26 14:37:26.570000+00:00,-1.222205043,36.6875,-3.980370045,39.75,-1.244120002,40.25,0.081946068,43.0625,3.153294802,45.1875,0.002372771,44.5,-0.004931512,0.027312113,0.009709875,-0.067967542,0.000271668,0.083293363,0.083325446,163,False,0
3918,2022-10-26 14:37:27.576000+00:00,0.520379424,36.6875,-3.054474592,39.75,-1.968682051,40.25,-2.3638587,43.0625,-0.065930627,45.1875,0.245598674,44.5,0.121641383,-0.11975079,0.079752475,-0.612743855,0.027290432,0.470572829,0.081966102,163,False,0
3919,2022-10-26 14:37:28.581000+00:00,-0.087042101,36.6875,-2.980885506,39.75,-1.17621994,40.25,-0.291671336,43.0625,0.211854458,45.1875,-0.083741501,44.5,-0.016253473,-0.058772828,0.00729349,0.01324486,-4.3e-15,-0.016527405,0.083153069,163,True,0
3920,2022-10-26 14:37:29.581000+00:00,0.011603952,36.6875,-2.639988899,39.75,-1.396870852,40.25,-1.123829007,43.0625,0.041249931,45.1875,-0.050552808,44.5,0.000163483,8.22213e-05,-5.19426e-05,-0.002334321,0.0,0.0,0.092064559,163,True,0
3921,2022-10-26 14:37:30.587000+00:00,0.033065308,36.6875,-2.543776512,39.75,-1.583228588,40.25,-1.11727941,43.125,-0.007945271,45.25,-0.04824356,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.084426165,163,True,0
3922,2022-10-26 14:37:31.592000+00:00,0.022768252,36.6875,-2.73254323,39.75,-1.627259851,40.25,-1.125881433,43.0625,0.00157604,45.25,-0.043575481,44.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.078146994,163,False,0
3923,2022-10-26 14:37:32.598000+00:00,0.04026448,36.6875,-2.948492527,39.75,-1.547729373,40.25,-1.135140419,43.0625,0.016542064,45.1875,-0.029654045,44.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.07942003,163,False,0
3924,2022-10-26 14:37:33.605000+00:00,0.031899195,36.6875,-2.799381495,39.75,-1.53010726,40.25,-1.113412976,43.125,0.035683855,45.25,-0.039096549,44.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.084598422,163,False,0
3925,2022-10-26 14:37:34.613000+00:00,-0.001103288,36.6875,-2.708762407,39.8125,-1.540497303,40.25,-1.147688627,43.0625,0.008991074,45.25,-0.042558819,44.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.08205235,163,False,0
3926,2022-10-26 14:37:35.620000+00:00,0.033624567,36.6875,-2.694206715,39.75,-1.623053432,40.25,-1.113291025,43.0625,0.025144583,45.25,-0.056219552,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.080779314,163,False,0
3927,2022-10-26 14:37:36.624000+00:00,-0.0504556,36.6875,-2.072155952,39.75,-0.718947649,40.25,-0.332710505,43.0625,0.047520608,45.25,-0.053019635,44.5625,0.000238888,-0.000547188,0.000322415,0.00759216,0.0,0.004169825,0.184576631,163,False,0
3928,2022-10-26 14:37:37.628000+00:00,0.036564477,36.6875,-1.781736374,39.75,-0.779509664,40.25,-0.53736043,43.125,-0.01302344,45.1875,-0.045547947,44.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.088245332,163,False,0
3929,2022-10-26 14:37:38.631000+00:00,0.036981899,36.6875,-1.929792643,39.8125,-0.833387136,40.25,-0.540535092,43.125,-0.01364817,45.25,-0.02637212,44.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.08655107,163,False,0
3930,2022-10-26 14:37:39.639000+00:00,0.014881125,36.6875,-1.9505198,39.75,-0.861803412,40.25,-0.53834486,43.125,0.000581335,45.25,-0.053685553,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.080779254,163,False,0
3931,2022-10-26 14:37:40.642000+00:00,0.031881459,36.6875,-1.975952387,39.75,-0.852000356,40.25,-0.5389781,43.125,0.002298025,45.25,-0.021560654,44.5,-6.63e-25,0.0,0.0,0.0,0.0,0.0,0.086378694,163,False,0
3932,2022-10-26 14:37:41.646000+00:00,0.024888717,36.6875,-1.961730003,39.75,-0.872447252,40.25,-0.540572166,43.0625,0.006845432,45.25,-0.022909747,44.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.08128649,163,False,0
3933,2022-10-26 14:37:42.648000+00:00,0.025849961,36.6875,-1.93839097,39.75,-0.882001877,40.3125,-0.548523068,43.125,0.00013527,45.1875,-0.039145216,44.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.080693126,163,False,0
3934,2022-10-26 14:37:43.652000+00:00,-0.003683184,36.6875,-1.966765404,39.8125,-0.866371095,40.25,-0.536833644,43.125,-0.013272534,45.25,-0.020397741,44.5625,0.0,0.0,0.0,-1.05e-10,0.0,0.0,0.085871577,163,False,0
3935,2022-10-26 14:37:44.658000+00:00,0.034486253,36.6875,-1.966390252,39.75,-0.861165047,40.3125,-0.539561987,43.125,-0.009002682,45.25,-0.024592539,44.5625,0.0,0.0,0.0,0.0,0.0,-5.57e-07,0.088838756,163,False,0
3936,2022-10-26 14:37:45.663000+00:00,0.012840811,36.6875,-1.93722868,39.8125,-0.868758202,40.25,-0.543461502,43.125,-0.012067882,45.25,-0.037115384,44.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.086886108,163,False,0
3937,2022-10-26 14:37:46.667000+00:00,0.00771131,36.6875,-1.939950705,39.8125,-0.872530758,40.25,-0.536848664,43.125,-0.014322098,45.25,-0.037738461,44.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.086886048,163,False,0
3938,2022-10-26 14:37:47.673000+00:00,0.00757626,36.6875,-1.96633172,39.8125,-0.863564134,40.25,-0.528949082,43.125,-0.004988043,45.1875,-0.042581629,44.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.179991722,163,False,0
3939,2022-10-26 14:37:48.676000+00:00,0.047146022,36.6875,-1.950696826,39.8125,-0.845086932,40.3125,-0.540258467,43.125,-0.016640559,45.25,-0.028690893,44.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.097242832,163,False,0
3940,2022-10-26 14:37:49.682000+00:00,0.019765118,36.6875,-1.955574989,39.8125,-0.858137965,40.3125,-0.556792855,43.125,-0.024763448,45.1875,-0.034938224,44.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.084426165,163,False,0
3941,2022-10-26 14:37:50.685000+00:00,0.036586974,36.6875,-1.955523968,39.8125,-0.854475319,40.25,-0.529019237,43.125,-0.019234657,45.25,-0.042584453,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.084426165,163,False,0
3942,2022-10-26 14:37:51.687000+00:00,0.005033576,36.6875,-1.941663027,39.8125,-0.848107696,40.3125,-0.524014235,43.125,0.002179823,45.25,-0.054121405,44.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.080099642,163,False,0
3943,2022-10-26 14:37:52.693000+00:00,0.016342439,36.6875,-1.967534065,39.8125,-0.848396957,40.25,-0.562886178,43.125,0.001423688,45.1875,-0.030252846,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.090197921,163,False,0
3944,2022-10-26 14:37:53.700000+00:00,0.049342785,36.75,-1.942806005,39.8125,-0.867474198,40.3125,-0.535515785,43.125,-0.003225425,45.25,-0.04389875,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.103014708,163,False,0
3945,2022-10-26 14:37:54.703000+00:00,0.017236333,36.6875,-1.969553471,39.8125,-0.86708349,40.25,-0.531665087,43.125,-0.011018706,45.1875,-0.050353996,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.089011073,163,False,0
3946,2022-10-26 14:37:55.705000+00:00,-0.299914151,36.6875,-2.681928873,39.8125,-1.565214753,40.25,-0.308571219,43.125,0.156529635,45.25,-0.1684075,44.5625,-0.024278147,0.000327941,-0.010561237,0.280432075,-0.011478001,-0.261549175,0.086464942,163,False,0
3947,2022-10-26 14:37:56.710000+00:00,-0.405703962,36.6875,-2.701747417,39.8125,-1.750127554,40.25,-0.279348373,43.125,0.208042309,45.25,-0.174607337,44.5,-0.031659599,0.001247502,-0.022650931,0.424935341,-0.014615102,-0.38637951,0.086378753,163,False,0
3948,2022-10-26 14:37:57.713000+00:00,-0.240501195,36.6875,-3.108632088,39.8125,-1.848126411,40.25,-0.338228762,43.125,0.202001572,45.25,-0.126801103,44.5,-0.003500334,0.000508358,-0.004803344,0.070159078,-0.002545132,-0.06876494,0.091471016,163,False,0
3949,2022-10-26 14:37:58.717000+00:00,-0.114679158,36.75,-3.040353298,39.8125,-1.842665195,40.25,-0.432269245,43.125,0.093409494,45.25,-0.079137437,44.5625,0.0,0.0,8.839999999999999e-23,1.41e-37,0.0,0.0,0.085785329,163,False,0
3950,2022-10-26 14:37:59.723000+00:00,5.052136421,36.75,-2.47410965,39.8125,-0.7506634,40.25,-0.955042064,43.125,-1.11156714,45.25,-0.043948978,44.5,5.2100000000000005e-43,-0.044280939,1.029795408,-0.253177613,0.0,0.256745845,0.085105658,163,False,0
3951,2022-10-26 14:38:00.726000+00:00,0.154036626,36.6875,-1.390489578,39.8125,-0.5311867,40.25,-0.717322826,43.125,-0.367248386,45.25,-0.261676848,44.5,0.453303456,-0.033785187,-0.000916229,-1.009617567,-0.214431971,0.415398777,0.085191905,163,False,0
3952,2022-10-26 14:38:01.733000+00:00,-1.345080614,36.75,-2.050717115,39.8125,-1.559443593,40.1875,0.096127413,43.125,0.604025722,45.25,0.057319678,44.5,0.136505276,0.190984741,-2.643042564,0.398832291,-1.46e-37,-0.501486242,0.090197921,163,False,0
3953,2022-10-26 14:38:02.737000+00:00,0.049867243,36.75,-2.1063447,39.8125,-1.671172619,40.1875,-0.399560511,43.125,0.04104007,45.1875,0.026616393,44.5625,0.0,-0.000220512,-8.47853e-05,7.91047e-05,0.0,-0.000217067,0.092150629,163,False,0
3954,2022-10-26 14:38:03.739000+00:00,0.157099396,36.6875,-1.521768332,39.8125,-0.56848675,40.25,-0.836583734,43.125,-0.317346334,45.1875,0.240951777,44.5625,0.129457697,-0.096079536,0.080318019,-1.122465491,0.056232139,0.98144567,0.0920645,163,False,0
3955,2022-10-26 14:38:04.738000+00:00,-0.092491463,36.75,-1.614647388,39.8125,-0.787011087,40.25,-0.590231717,43.125,-0.145310789,45.1875,0.015685242,44.5,3.9500000000000005e-32,0.0,0.0,-1.6e-21,1.19e-24,5.6768e-05,0.085699201,163,False,0
3956,2022-10-26 14:38:05.745000+00:00,-0.058224209,36.6875,-1.618549109,39.75,-0.761527121,40.25,-0.575384438,43.125,-0.144268826,45.25,-0.013845948,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.167174995,163,False,0
3957,2022-10-26 14:38:06.756000+00:00,-0.292436033,36.6875,-4.236289978,39.75,-1.828435898,40.1875,-0.371958435,43.125,-0.110695206,45.25,-0.163381517,44.5625,-0.111611359,0.002036192,-0.021372968,0.285861671,-0.012600607,-0.096202664,0.088924825,163,False,0
3958,2022-10-26 14:38:07.758000+00:00,6.05848217,36.6875,-3.321563721,39.8125,-1.669100046,40.25,-1.622673988,43.125,-3.729693413,45.1875,0.054056387,44.5,-0.00034754,-0.092693798,1.780188203,-0.457325786,0.001220397,0.441356778,0.082645774,163,False,0
3959,2022-10-26 14:38:08.766000+00:00,0.48630178,36.6875,-2.323041677,39.75,-1.527792692,40.25,-1.10844779,43.125,-0.606085002,45.1875,-0.174467787,44.5625,0.087898187,-0.093012646,0.015017563,-0.244467512,-0.053608861,0.17253691,0.08391881,163,False,0
3960,2022-10-26 14:38:09.775000+00:00,-0.161396489,36.75,0.764972448,39.75,1.575589776,40.25,1.627237916,43.125,-0.338643968,45.1875,-0.269841254,44.5625,-0.002163869,-0.004055935,-0.001705884,0.003176978,-0.000487076,0.008288074,0.483066201,163,False,0
3961,2022-10-26 14:38:10.777000+00:00,-0.249287263,36.6875,-2.874189854,39.8125,-0.698826909,40.25,-0.329643577,43.125,0.04902618,45.1875,0.127843231,44.5625,-0.177830219,0.0,-0.007641702,0.077191658,0.005829406,0.089066967,0.079506278,163,False,0
3962,2022-10-26 14:38:11.784000+00:00,-0.231777817,36.6875,-2.6329,39.75,-0.873154879,40.25,-0.373721689,43.125,0.094320811,45.1875,0.107569091,44.5625,-0.012177806,7.89043e-05,-0.001461954,0.020978646,0.000604391,0.000284927,0.085699201,163,False,0
3963,2022-10-26 14:38:12.788000+00:00,-0.159242153,36.6875,-2.451242447,39.75,-1.00557375,40.25,-0.448383451,43.125,0.052012533,45.1875,0.086878367,44.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.085105658,163,False,0
